date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,Other
12/03/18 03:45,3.38,4.14,0,1
12/03/18 04:00,3.17,3.64,0,1
12/03/18 04:15,3.24,3.53,0,1
12/03/18 04:30,3.13,3.46,0,1
12/03/18 04:45,3.17,3.46,0,1
12/03/18 05:00,3.13,3.46,0,1
12/03/18 05:15,3.2,3.46,0,1
12/03/18 05:30,3.17,3.38,0,1
12/03/18 05:45,3.1,3.24,0,1
12/03/18 06:00,3.13,3.17,0,1
12/03/18 06:15,3.1,3.24,0,1
12/03/18 06:30,3.13,3.17,0,1
12/03/18 06:45,3.74,4.39,0,1
12/03/18 07:00,3.46,3.89,0,1
12/03/18 07:15,3.74,3.64,0,1
12/03/18 07:30,4.07,3.96,0,1
12/03/18 07:45,4.36,4.68,0,1
12/03/18 08:00,4.36,4.82,0,1
12/03/18 08:15,42.62,35.14,0,1
12/03/18 08:30,87.3,59.51,0,1
12/03/18 08:45,109.94,69.12,0,1
12/03/18 09:00,87.41,36.14,0,1
12/03/18 09:15,58.39,19.12,0,1
12/03/18 09:30,56.77,15.19,0,1
12/03/18 09:45,71.35,15.84,0,1
12/03/18 10:00,58.21,16.09,0,1
12/03/18 10:15,52.99,8.86,0.18,1
12/03/18 10:30,49.61,4.97,0.36,1
12/03/18 10:45,44.06,1.12,0.76,1
12/03/18 11:00,54.43,9.65,0.04,1
12/03/18 11:15,52.42,25.38,0,1
12/03/18 11:30,77.29,35.39,0,1
12/03/18 11:45,94.54,41.65,0,1
12/03/18 12:00,73.22,35.32,0,1
12/03/18 12:15,38.63,8.35,1.22,1
12/03/18 12:30,34.38,1.22,0.72,1
12/03/18 12:45,31.72,0.47,5.76,1
12/03/18 13:00,30.24,0,7.56,1
12/03/18 13:15,65.95,13.9,0.79,1
12/03/18 13:30,89.53,22.75,0,1
12/03/18 13:45,78.55,18.32,0,1
12/03/18 14:00,89.57,20.95,0,1
12/03/18 14:15,96.48,31.72,0,1
12/03/18 14:30,77.33,18.5,0,1
12/03/18 14:45,83.56,21.28,0,1
12/03/18 15:00,87.26,22.25,0,1
12/03/18 15:15,82.55,16.88,0,1
12/03/18 15:30,52.45,11.84,0,1
12/03/18 15:45,62.71,24.05,0,1
12/03/18 16:00,73.87,26.1,0,1
12/03/18 16:15,82.48,22.46,0.07,1
12/03/18 16:30,75.1,21.53,0,1
12/03/18 16:45,91.15,25.09,0,1
12/03/18 17:00,89.6,23.72,0,1
12/03/18 17:15,76.79,23.98,0,1
12/03/18 17:30,69.88,20.09,0,1
12/03/18 17:45,43.85,4.46,0.29,1
12/03/18 18:00,32.47,0.32,4.36,1
12/03/18 18:15,34.78,18.07,0.5,1
12/03/18 18:30,48.49,30.28,0,1
12/03/18 18:45,46.55,14.47,0,1
12/03/18 19:00,38.45,5.87,0,1
12/03/18 19:15,36.68,4.93,0,1
12/03/18 19:30,36.86,4.32,0,1
12/03/18 19:45,54.43,16.49,0,1
12/03/18 20:00,39.85,6.41,0,1
12/03/18 20:15,38.05,4.57,0.04,1
12/03/18 20:30,46.12,9.43,0,1
12/03/18 20:45,49.79,12.42,0,1
12/03/18 21:00,28.37,2.16,7.52,1
12/03/18 21:15,8.46,0,22.72,1
12/03/18 21:30,8.17,0,23,1
12/03/18 21:45,7.92,0,23.62,1
12/03/18 22:00,7.16,0,24.26,1
12/03/18 22:15,4.82,2.56,14.15,1
12/03/18 22:30,4.61,7.06,0,1
12/03/18 22:45,4.57,7.09,0,1
12/03/18 23:00,4.61,7.02,0,1
12/03/18 23:15,4.5,6.34,0,1
12/03/18 23:30,4.46,6.05,0,1
12/03/18 23:45,4.5,6.16,0,1
12/03/18 00:00,4.46,6.12,0,1
13/03/18 00:15,4.5,6.41,0,1
13/03/18 00:30,4.5,6.66,0,1
13/03/18 00:45,4.54,6.59,0,1
13/03/18 01:00,4.57,6.84,0,1
13/03/18 01:15,4.5,6.88,0,1
13/03/18 01:30,4.57,6.95,0,1
13/03/18 01:45,4.54,6.62,0,1
13/03/18 02:00,4.61,6.77,0,1
13/03/18 02:15,4.54,6.8,0,1
13/03/18 02:30,3.89,5.18,0,1
13/03/18 02:45,3.71,4.79,0,1
13/03/18 03:00,3.74,4.68,0,1
13/03/18 03:15,3.78,4.72,0,1
13/03/18 03:30,3.67,4.64,0,1
13/03/18 03:45,3.74,4.68,0,1
13/03/18 04:00,3.71,4.79,0,1
13/03/18 04:15,3.71,4.57,0,1
13/03/18 04:30,3.74,4.61,0,1
13/03/18 04:45,3.74,4.61,0,1
13/03/18 05:00,3.67,4.54,0,1
13/03/18 05:15,3.71,4.68,0,1
13/03/18 05:30,3.96,5.4,0,1
13/03/18 05:45,4.61,6.55,0,1
13/03/18 06:00,3.85,5,0,1
13/03/18 06:15,3.71,4.61,0,1
13/03/18 06:30,3.71,4.86,0,1
13/03/18 06:45,3.71,4.93,0,1
13/03/18 07:00,3.71,4.72,0,1
13/03/18 07:15,3.64,4.57,0,1
13/03/18 07:30,3.82,4.9,0,1
13/03/18 07:45,5.22,7.27,0,1
13/03/18 08:00,6.77,7.45,0,1
13/03/18 08:15,21.06,20.45,0,1
13/03/18 08:30,77.58,50.72,0,1
13/03/18 08:45,89.86,52.88,0,1
13/03/18 09:00,73.73,23.69,0,1
13/03/18 09:15,52.02,11.38,0,1
13/03/18 09:30,96.37,35.32,0,1
13/03/18 09:45,74.81,33.16,0,1
13/03/18 10:00,102.71,36.36,0,1
13/03/18 10:15,111.82,49.28,0,1
13/03/18 10:30,84.56,30.53,0,1
13/03/18 10:45,82.15,29.27,0,1
13/03/18 11:00,69.16,26.89,0,1
13/03/18 11:15,79.63,50.87,0,1
13/03/18 11:30,75.35,49,0,1
13/03/18 11:45,71.28,42.98,0,1
13/03/18 12:00,92.99,52.16,0,1
13/03/18 12:15,17.5,6.19,17.28,1
13/03/18 12:30,6.59,0,25.2,1
13/03/18 12:45,6.73,0,24.98,1
13/03/18 13:00,6.62,0,25.06,1
13/03/18 13:15,53.75,16.24,2.66,1
13/03/18 13:30,78.84,37.33,0,1
13/03/18 13:45,106.7,46.26,0,1
13/03/18 14:00,84.53,43.16,0,1
13/03/18 14:15,107.5,45.54,0,1
13/03/18 14:30,96.62,52.63,0,1
13/03/18 14:45,102.24,43.81,0,1
13/03/18 15:00,87.8,42.08,0,1
13/03/18 15:15,48.38,20.09,0,1
13/03/18 15:30,75.1,44.5,0,1
13/03/18 15:45,54.9,27.14,0,1
13/03/18 16:00,57.74,23.18,0,1
13/03/18 16:15,54.68,26.68,0,1
13/03/18 16:30,61.56,27.61,0,1
13/03/18 16:45,65.2,33.05,0,1
13/03/18 17:00,62.96,32.87,0,1
13/03/18 17:15,62.42,32.08,0,1
13/03/18 17:30,82.22,30.13,0,1
13/03/18 17:45,42.98,4.43,1.08,1
13/03/18 18:00,28.58,0,8.46,1
13/03/18 18:15,37.26,20.2,0.61,1
13/03/18 18:30,46.87,37.12,0,1
13/03/18 18:45,56.59,30.2,0,1
13/03/18 19:00,58,25.88,0,1
13/03/18 19:15,57.31,25.78,0,1
13/03/18 19:30,49.03,18.14,0,1
13/03/18 19:45,48.74,19.98,0,1
13/03/18 20:00,41.15,15.41,0,1
13/03/18 20:15,58.14,28.3,0,1
13/03/18 20:30,57.74,27.83,0,1
13/03/18 20:45,54.72,23.62,0.04,1
13/03/18 21:00,19.66,0.4,13.82,1
13/03/18 21:15,8.71,0,22.07,1
13/03/18 21:30,4.57,0,24.88,1
13/03/18 21:45,4.28,0,24.3,1
13/03/18 22:00,4.39,0,24.91,1
13/03/18 22:15,4.14,1.87,13.72,1
13/03/18 22:30,3.89,5,0,1
13/03/18 22:45,3.92,4.93,0,1
13/03/18 23:00,3.85,4.86,0,1
13/03/18 23:15,3.89,4.93,0,1
13/03/18 23:30,3.82,4.57,0,1
13/03/18 23:45,3.82,4.36,0,1
13/03/18 00:00,3.78,4.32,0,1
14/03/18 00:15,3.82,4.79,0,1
14/03/18 00:30,3.89,4.9,0,1
14/03/18 00:45,3.82,4.5,0,1
14/03/18 01:00,3.78,4.46,0,1
14/03/18 01:15,3.85,4.54,0,1
14/03/18 01:30,3.89,4.86,0,1
14/03/18 01:45,3.85,4.64,0,1
14/03/18 02:00,3.82,4.61,0,1
14/03/18 02:15,3.85,4.72,0,1
14/03/18 02:30,3.89,4.68,0,1
14/03/18 02:45,3.85,4.75,0,1
14/03/18 03:00,3.49,4.68,0,1
14/03/18 03:15,3.28,4.86,0,1
14/03/18 03:30,3.28,4.93,0,1
14/03/18 03:45,3.28,4.93,0,1
14/03/18 04:00,3.28,4.75,0,1
14/03/18 04:15,3.38,4.82,0,1
14/03/18 04:30,3.24,4.72,0,1
14/03/18 04:45,3.24,4.57,0,1
14/03/18 05:00,3.28,4.79,0,1
14/03/18 05:15,3.28,4.79,0,1
14/03/18 05:30,3.31,4.82,0,1
14/03/18 05:45,3.2,4.61,0,1
14/03/18 06:00,3.24,4.61,0,1
14/03/18 06:15,3.24,4.75,0,1
14/03/18 06:30,3.24,4.72,0,1
14/03/18 06:45,3.35,4.82,0,1
14/03/18 07:00,3.71,4.61,0,1
14/03/18 07:15,3.17,4.68,0,1
14/03/18 07:30,3.56,5.08,0,1
14/03/18 07:45,4.46,6.62,0,1
14/03/18 08:00,4.39,6.41,0,1
14/03/18 08:15,36.54,35.46,0,1
14/03/18 08:30,62.14,56.05,0,1
14/03/18 08:45,72.86,67.9,0,1
14/03/18 09:00,71.35,41.08,0,1
14/03/18 09:15,56.92,22.72,0,1
14/03/18 09:30,62.1,25.24,0,1
14/03/18 09:45,62.96,30.35,0,1
14/03/18 10:00,73.08,33.23,0,1
14/03/18 10:15,84.6,37.3,0,1
14/03/18 10:30,118.33,54.83,0,1
14/03/18 10:45,70.49,33.23,0,1
14/03/18 11:00,98.75,45.25,0,1
14/03/18 11:15,97.6,59.44,0,1
14/03/18 11:30,81.68,50.9,0,1
14/03/18 11:45,89.68,54.14,0,1
14/03/18 12:00,95.47,58.14,0,1
14/03/18 12:15,13.68,4.25,17.28,1
14/03/18 12:30,5.58,0,25.42,1
14/03/18 12:45,5.58,0,24.91,1
14/03/18 13:00,5.76,0,25.09,1
14/03/18 13:15,31.75,4,5.69,1
14/03/18 13:30,56.88,18.22,0.04,1
14/03/18 13:45,52.96,15.95,0.04,1
14/03/18 14:00,56.23,23.69,0,1
14/03/18 14:15,65.16,27.68,0,1
14/03/18 14:30,56.12,23.4,0,1
14/03/18 14:45,44.53,11.95,0,1
14/03/18 15:00,48.74,16.56,0,1
14/03/18 15:15,52.13,16.27,0,1
14/03/18 15:30,49.28,16.63,0,1
14/03/18 15:45,51.16,16.34,0,1
14/03/18 16:00,61.45,23.4,0,1
14/03/18 16:15,95.54,31.97,0,1
14/03/18 16:30,58.07,22.07,0,1
14/03/18 16:45,113.11,41.62,0,1
14/03/18 17:00,68.08,20.56,0,1
14/03/18 17:15,113.72,42.26,0,1
14/03/18 17:30,90.43,26.21,0,1
14/03/18 17:45,81.22,34.96,0,1
14/03/18 18:00,40.75,5.47,4.25,1
14/03/18 18:15,12.89,2.56,4.93,1
14/03/18 18:30,4.61,0,5.8,1
14/03/18 18:45,4.46,0,19.76,1
14/03/18 19:00,4.46,0,24.66,1
14/03/18 19:15,4.46,0,24.66,1
14/03/18 19:30,4.46,0,24.62,1
14/03/18 19:45,4.39,0,24.55,1
14/03/18 20:00,4.46,0,24.62,1
14/03/18 20:15,4.39,0,24.48,1
14/03/18 20:30,4.43,0,24.44,1
14/03/18 20:45,4.43,0,24.19,1
14/03/18 21:00,4.43,0,24.3,1
14/03/18 21:15,4.5,0,24.37,1
14/03/18 21:30,4.43,0,24.26,1
14/03/18 21:45,4.46,0,24.16,1
14/03/18 22:00,4.43,0,24.16,1
14/03/18 22:15,4.28,2.27,12.78,1
14/03/18 22:30,4.1,5.76,0,1
14/03/18 22:45,4.03,6.08,0,1
14/03/18 23:00,4.07,6.48,0,1
14/03/18 23:15,3.96,5.65,0,1
14/03/18 23:30,3.96,5.76,0,1
14/03/18 23:45,3.96,5.58,0,1
14/03/18 00:00,4.03,6.05,0,1
15/03/18 00:15,3.42,5.4,0,1
15/03/18 00:30,3.35,5.29,0,1
15/03/18 00:45,3.42,5.51,0,1
15/03/18 01:00,3.42,5.58,0,1
15/03/18 01:15,3.46,5.51,0,1
15/03/18 01:30,3.42,5.36,0,1
15/03/18 01:45,3.49,5.62,0,1
15/03/18 02:00,3.38,5.47,0,1
15/03/18 02:15,3.38,5.44,0,1
15/03/18 02:30,3.46,5.62,0,1
15/03/18 02:45,3.49,5.8,0,1
15/03/18 03:00,3.42,5.69,0,1
15/03/18 03:15,3.38,5.62,0,1
15/03/18 03:30,3.46,5.58,0,1
15/03/18 03:45,3.42,5.8,0,1
15/03/18 04:00,3.56,5.76,0,1
15/03/18 04:15,4.03,6.3,0,1
15/03/18 04:30,3.67,6.05,0,1
15/03/18 04:45,3.42,5.65,0,1
15/03/18 05:00,3.46,5.8,0,1
15/03/18 05:15,3.46,5.58,0,1
15/03/18 05:30,3.46,5.47,0,1
15/03/18 05:45,3.42,5.58,0,1
15/03/18 06:00,3.42,5.51,0,1
15/03/18 06:15,3.42,5.58,0,1
15/03/18 06:30,3.38,5.76,0,1
15/03/18 06:45,3.42,5.54,0,1
15/03/18 07:00,3.38,5.58,0,1
15/03/18 07:15,3.31,5.33,0,1
15/03/18 07:30,3.71,5.47,0,1
15/03/18 07:45,4.61,7.09,0,1
15/03/18 08:00,6.16,7.27,0,1
15/03/18 08:15,63.18,45.9,0,1
15/03/18 08:30,118.22,74.88,0,1
15/03/18 08:45,96.7,76.32,0,1
15/03/18 09:00,123.44,56.3,0,1
15/03/18 09:15,95.94,42.19,0,1
15/03/18 09:30,117.18,49.5,0,1
15/03/18 09:45,91.87,41.44,0,1
15/03/18 10:00,120.6,50.76,0,1
15/03/18 10:15,100.73,45.97,0,1
15/03/18 10:30,125.1,50.22,0,1
15/03/18 10:45,97.92,36.58,0,1
15/03/18 11:00,101.12,43.56,0,1
15/03/18 11:15,90.86,61.16,0,1
15/03/18 11:30,107.68,60.7,0,1
15/03/18 11:45,107.06,62.32,0,1
15/03/18 12:00,95.94,62.39,0,1
15/03/18 12:15,11.23,2.52,13,1
15/03/18 12:30,6.19,0,25.34,1
15/03/18 12:45,6.34,0,25.16,1
15/03/18 13:00,6.01,0,25.42,1
15/03/18 13:15,78.66,30.89,4.75,1
15/03/18 13:30,92.38,38.34,0,1
15/03/18 13:45,127.37,53.89,0,1
15/03/18 14:00,71.14,28.08,0,1
15/03/18 14:15,93.67,39.56,0,1
15/03/18 14:30,95.54,36.65,0,1
15/03/18 14:45,96.88,48.24,0,1
15/03/18 15:00,127.69,53.86,0,1
15/03/18 15:15,85.32,39.64,0,1
15/03/18 15:30,114.7,55.76,0,1
15/03/18 15:45,84.78,34.27,0,1
15/03/18 16:00,49.21,22.54,0,1
15/03/18 16:15,70.34,34.02,0,1
15/03/18 16:30,91.4,37.12,0,1
15/03/18 16:45,81.18,34.7,0,1
15/03/18 17:00,68.8,34.2,0,1
15/03/18 17:15,105.88,48.2,0,1
15/03/18 17:30,70.13,36.97,0.07,1
15/03/18 17:45,32.36,0.18,6.26,1
15/03/18 18:00,31.86,0,7.09,1
15/03/18 18:15,58.5,42.8,0.47,1
15/03/18 18:30,59.47,52.13,0,1
15/03/18 18:45,53.68,30.17,0,1
15/03/18 19:00,86.29,62.96,0,1
15/03/18 19:15,62.24,40.07,0,1
15/03/18 19:30,76.64,47.59,0,1
15/03/18 19:45,49.93,18.9,0,1
15/03/18 20:00,101.77,55.66,0,1
15/03/18 20:15,98.82,34.63,0,1
15/03/18 20:30,114.73,56.99,0,1
15/03/18 20:45,73.94,27.25,0,1
15/03/18 21:00,34.09,3.53,5.54,1
15/03/18 21:15,6.91,0,23.11,1
15/03/18 21:30,4.64,0,24.66,1
15/03/18 21:45,4.28,0,23.29,1
15/03/18 22:00,4.32,0,23.69,1
15/03/18 22:15,4.03,1.69,14.18,1
15/03/18 22:30,3.85,5.15,0,1
15/03/18 22:45,3.89,5.11,0,1
15/03/18 23:00,3.82,4.57,0,1
15/03/18 23:15,3.74,4.54,0,1
15/03/18 23:30,3.71,4.68,0,1
15/03/18 23:45,3.74,5.08,0,1
15/03/18 00:00,3.71,4.72,0,1
16/03/18 00:15,3.71,4.5,0,1
16/03/18 00:30,3.74,4.64,0,1
16/03/18 00:45,3.78,4.82,0,1
16/03/18 01:00,3.78,5.22,0,1
16/03/18 01:15,3.74,4.72,0,1
16/03/18 01:30,3.71,4.54,0,1
16/03/18 01:45,3.74,4.68,0,1
16/03/18 02:00,3.82,5,0,1
16/03/18 02:15,3.67,4.86,0,1
16/03/18 02:30,3.2,4.82,0,1
16/03/18 02:45,3.2,4.75,0,1
16/03/18 03:00,3.17,4.54,0,1
16/03/18 03:15,3.2,4.61,0,1
16/03/18 03:30,3.2,4.64,0,1
16/03/18 03:45,3.2,4.82,0,1
16/03/18 04:00,3.17,4.57,0,1
16/03/18 04:15,3.13,4.61,0,1
16/03/18 04:30,3.24,4.64,0,1
16/03/18 04:45,3.2,4.54,0,1
16/03/18 05:00,3.2,4.79,0,1
16/03/18 05:15,3.17,4.5,0,1
16/03/18 05:30,3.13,4.25,0,1
16/03/18 05:45,3.13,4.28,0,1
16/03/18 06:00,3.6,4.43,0,1
16/03/18 06:15,3.42,4.28,0,1
16/03/18 06:30,3.1,4.25,0,1
16/03/18 06:45,3.1,4.32,0,1
16/03/18 07:00,3.06,4.21,0,1
16/03/18 07:15,3.1,3.89,0,1
16/03/18 07:30,3.78,3.82,0,1
16/03/18 07:45,3.85,3.64,0,1
16/03/18 08:00,5.08,5.54,0,1
16/03/18 08:15,60.55,43.06,0,1
16/03/18 08:30,118.66,69.26,0,1
16/03/18 08:45,114.77,82.44,0,1
16/03/18 09:00,74.63,29.52,0,1
16/03/18 09:15,69.91,21.1,0,1
16/03/18 09:30,108.9,32.83,0,1
16/03/18 09:45,104.72,41.44,0,1
16/03/18 10:00,121.75,49.32,0,1
16/03/18 10:15,110.74,49.28,0,1
16/03/18 10:30,84.2,35.28,0,1
16/03/18 10:45,58.25,32.26,0,1
16/03/18 11:00,59,26.6,0,1
16/03/18 11:15,109.44,62.93,0,1
16/03/18 11:30,103.72,61.13,0,1
16/03/18 11:45,97.13,56.16,0,1
16/03/18 12:00,73.04,46.62,0,1
16/03/18 12:15,37.19,7.74,12.2,1
16/03/18 12:30,6.66,0,25.02,1
16/03/18 12:45,6.91,0,25.52,1
16/03/18 13:00,7.2,0,25.78,1
16/03/18 13:15,55.69,19.66,5.47,1
16/03/18 13:30,111.42,50.65,0,1
16/03/18 13:45,114.23,46.91,0,1
16/03/18 14:00,76.1,31.72,0,1
16/03/18 14:15,79.16,33.37,0,1
16/03/18 14:30,94.79,39.46,0,1
16/03/18 14:45,70.74,29.16,0,1
16/03/18 15:00,95.62,32.33,0,1
16/03/18 15:15,86.83,33.88,0,1
16/03/18 15:30,122.94,55.08,0,1
16/03/18 15:45,97.99,44.93,0,1
16/03/18 16:00,82.04,40.18,0,1
16/03/18 16:15,113.8,51.91,0,1
16/03/18 16:30,67.46,36.43,0,1
16/03/18 16:45,63.5,29.41,0,1
16/03/18 17:00,50.72,17.42,0,1
16/03/18 17:15,73.08,33.05,0,1
16/03/18 17:30,55.44,20.41,0,1
16/03/18 17:45,31.07,0.18,10.12,1
16/03/18 18:00,30.49,0,10.3,1
16/03/18 18:15,39.53,16.31,0.72,1
16/03/18 18:30,61.96,40.61,0,1
16/03/18 18:45,84.53,32.76,0,1
16/03/18 19:00,91.55,31.82,0,1
16/03/18 19:15,86.26,33.52,0,1
16/03/18 19:30,104.65,36.32,0,1
16/03/18 19:45,93.24,36.58,0,1
16/03/18 20:00,103.46,28.87,0,1
16/03/18 20:15,70.52,13.43,1.3,1
16/03/18 20:30,51.08,6.73,1.94,1
16/03/18 20:45,100.55,25.63,0,1
16/03/18 21:00,74.95,15.34,1.76,1
16/03/18 21:15,5.54,0,25.99,1
16/03/18 21:30,4.21,0,26.6,1
16/03/18 21:45,4.18,0,26.5,1
16/03/18 22:00,4.14,0,26.5,1
16/03/18 22:15,4.07,1.8,14.98,1
16/03/18 22:30,3.74,4.54,0,1
16/03/18 22:45,3.71,4.32,0,1
16/03/18 23:00,3.71,4.36,0,1
16/03/18 23:15,3.71,4.28,0,1
16/03/18 23:30,3.71,4.1,0,1
16/03/18 23:45,3.64,3.96,0,1
16/03/18 00:00,3.6,3.89,0,1
17/03/18 00:15,3.64,3.92,0,1
17/03/18 00:30,3.71,4.18,0,1
17/03/18 00:45,3.74,4.36,0,1
17/03/18 01:00,3.67,4.25,0,1
17/03/18 01:15,3.71,4.28,0,1
17/03/18 01:30,3.67,4.39,0,1
17/03/18 01:45,3.74,4.46,0,1
17/03/18 02:00,3.71,4.39,0,1
17/03/18 02:15,3.31,3.53,0,1
17/03/18 02:30,3.06,3.06,0,1
17/03/18 02:45,3.06,3.17,0,1
17/03/18 03:00,3.13,3.17,0,1
17/03/18 03:15,3.13,3.28,0,1
17/03/18 03:30,3.06,3.2,0,1
17/03/18 03:45,3.1,3.13,0,1
17/03/18 04:00,3.06,3.2,0,1
17/03/18 04:15,3.17,3.28,0,1
17/03/18 04:30,3.1,3.2,0,1
17/03/18 04:45,3.1,3.24,0,1
17/03/18 05:00,3.06,3.2,0,1
17/03/18 05:15,3.13,3.35,0,1
17/03/18 05:30,3.17,3.35,0,1
17/03/18 05:45,3.13,3.28,0,1
17/03/18 06:00,3.28,3.64,0,1
17/03/18 06:15,3.56,4.1,0,1
17/03/18 06:30,3.1,3.49,0,1
17/03/18 06:45,3.17,3.67,0,1
17/03/18 07:00,3.06,3.53,0,1
17/03/18 07:15,3.06,3.42,0,1
17/03/18 07:30,3.06,3.28,0,1
17/03/18 07:45,3.17,3.56,0,1
17/03/18 08:00,3.49,3.6,0,1
17/03/18 08:15,39.82,27.43,0,1
17/03/18 08:30,90.65,50.94,0,1
17/03/18 08:45,83.09,47.95,0,1
17/03/18 09:00,83.84,23.87,0.04,1
17/03/18 09:15,96.7,23.11,0.22,1
17/03/18 09:30,65.92,12.85,1.26,1
17/03/18 09:45,93.78,21.71,0.25,1
17/03/18 10:00,55.84,7.88,3.13,1
17/03/18 10:15,27.4,0,11.23,1
17/03/18 10:30,26.03,0,12.56,1
17/03/18 10:45,25.96,0,12.74,1
17/03/18 11:00,25.96,0,12.67,1
17/03/18 11:15,25.7,4.25,0.9,1
17/03/18 11:30,26.82,5.9,0,1
17/03/18 11:45,27.18,7.16,0,1
17/03/18 12:00,34.24,8.78,0,1
17/03/18 12:15,22.25,4.86,17.86,1
17/03/18 12:30,4.64,0,26.46,1
17/03/18 12:45,3.85,0,17.35,1
17/03/18 13:00,3.85,0,17.35,1
17/03/18 13:15,17.39,0,13.61,1
17/03/18 13:30,27.86,0.29,7.49,1
17/03/18 13:45,29.7,0.07,5.87,1
17/03/18 14:00,33.37,0.5,3.46,1
17/03/18 14:15,33.44,0.43,3.89,1
17/03/18 14:30,62.93,6.77,1.87,1
17/03/18 14:45,79.6,12.17,0.76,1
17/03/18 15:00,69.59,8.71,1.15,1
17/03/18 15:15,81.97,13,0.36,1
17/03/18 15:30,83.74,12.85,0.5,1
17/03/18 15:45,85.86,12.78,0.22,1
17/03/18 16:00,57.71,5.76,1.55,1
17/03/18 16:15,71.89,9.4,1.08,1
17/03/18 16:30,57.67,5.65,1.91,1
17/03/18 16:45,92.99,16.38,0,1
17/03/18 17:00,50.65,5,5.18,1
17/03/18 17:15,3.96,0,21.89,1
17/03/18 17:30,4.21,0,26.42,1
17/03/18 17:45,4.03,0,26.57,1
17/03/18 18:00,4.03,0,26.5,1
17/03/18 18:15,3.85,0,9.97,1
17/03/18 18:30,3.78,0,8.28,1
17/03/18 18:45,3.96,0,21.78,1
17/03/18 19:00,4.03,0,26.64,1
17/03/18 19:15,4.03,0,26.6,1
17/03/18 19:30,4.07,0,26.57,1
17/03/18 19:45,4,0,26.64,1
17/03/18 20:00,4,0,26.64,1
17/03/18 20:15,4.03,0,26.75,1
17/03/18 20:30,4.03,0,26.57,1
17/03/18 20:45,4.03,0,26.6,1
17/03/18 21:00,4,0,26.6,1
17/03/18 21:15,4,0,26.68,1
17/03/18 21:30,4.03,0,26.71,1
17/03/18 21:45,4.03,0,26.75,1
17/03/18 22:00,3.89,0,25.6,1
17/03/18 22:15,3.17,1.26,9.97,1
17/03/18 22:30,3.06,3.53,0,1
17/03/18 22:45,3.1,3.49,0,1
17/03/18 23:00,3.06,3.38,0,1
17/03/18 23:15,2.99,3.02,0,1
17/03/18 23:30,2.95,2.84,0,1
17/03/18 23:45,2.99,2.92,0,1
17/03/18 00:00,3.06,2.92,0,1
18/03/18 00:15,2.99,3.02,0,1
18/03/18 00:30,2.99,3.13,0,1
18/03/18 00:45,3.02,3.17,0,1
18/03/18 01:00,3.13,3.31,0,1
18/03/18 01:15,3.71,4.5,0,1
18/03/18 01:30,3.06,3.38,0,1
18/03/18 01:45,3.06,3.35,0,1
18/03/18 02:00,3.1,3.6,0,1
18/03/18 02:15,3.02,3.35,0,1
18/03/18 02:30,3.06,3.13,0,1
18/03/18 02:45,3.02,3.24,0,1
18/03/18 03:00,3.06,3.28,0,1
18/03/18 03:15,3.02,3.35,0,1
18/03/18 03:30,3.02,3.28,0,1
18/03/18 03:45,3.1,3.13,0,1
18/03/18 04:00,3.02,3.13,0,1
18/03/18 04:15,3.46,4.07,0,1
18/03/18 04:30,3.35,3.85,0,1
18/03/18 04:45,3.06,3.13,0,1
18/03/18 05:00,3.06,3.1,0,1
18/03/18 05:15,3.06,3.13,0,1
18/03/18 05:30,3.02,3.06,0,1
18/03/18 05:45,3.02,3.17,0,1
18/03/18 06:00,2.99,3.02,0,1
18/03/18 06:15,3.06,3.02,0,1
18/03/18 06:30,2.99,3.1,0,1
18/03/18 06:45,2.95,3.24,0,1
18/03/18 07:00,2.99,3.38,0,1
18/03/18 07:15,3.53,4.18,0,1
18/03/18 07:30,3.1,3.28,0,1
18/03/18 07:45,2.99,3.28,0,1
18/03/18 08:00,2.99,3.31,0,1
18/03/18 08:15,2.95,3.31,0,1
18/03/18 08:30,2.99,3.28,0,1
18/03/18 08:45,3.1,3.31,0.11,1
18/03/18 09:00,3.17,0,13.75,1
18/03/18 09:15,3.17,0,17.96,1
18/03/18 09:30,3.2,0,18,1
18/03/18 09:45,3.17,0,18,1
18/03/18 10:00,3.74,0,24.73,1
18/03/18 10:15,3.49,0,22.1,1
18/03/18 10:30,3.17,0,17.96,1
18/03/18 10:45,3.17,0,18,1
18/03/18 11:00,3.13,0,18.07,1
18/03/18 11:15,3.06,0,6.98,1
18/03/18 11:30,3.02,0,6.26,1
18/03/18 11:45,3.06,0,6.16,1
18/03/18 12:00,3.02,0,6.19,1
18/03/18 12:15,3.17,0,14,1
18/03/18 12:30,3.2,0,17.78,1
18/03/18 12:45,3.24,0,17.78,1
18/03/18 13:00,3.17,0,17.82,1
18/03/18 13:15,3.85,0,27.11,1
18/03/18 13:30,3.49,0,22.36,1
18/03/18 13:45,3.17,0,17.82,1
18/03/18 14:00,3.24,0,17.78,1
18/03/18 14:15,3.17,0,17.78,1
18/03/18 14:30,3.2,0,17.75,1
18/03/18 14:45,3.2,0,17.75,1
18/03/18 15:00,3.24,0,17.68,1
18/03/18 15:15,3.24,0,17.75,1
18/03/18 15:30,3.24,0,17.68,1
18/03/18 15:45,3.2,0,17.78,1
18/03/18 16:00,3.13,0,17.82,1
18/03/18 16:15,3.17,0,17.86,1
18/03/18 16:30,3.17,0,17.78,1
18/03/18 16:45,3.28,0,17.82,1
